"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011/2012","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","272","","","","0"
"2012/2013","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","283","","","","0"
"2013/2014","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","282","","","","0"
"2014/2015","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","228","","","","0"
"2015/2016","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","255","","","","0"
"2016/2017","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","264","","","","0"
"2017/2018","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","279","","","","0"
"2018/2019","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","257","","","","0"
"2019/2020","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","270","","","","0"
"2020/2021","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","281","","","","0"
"2021/2022","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","315","","","","0"
"2022/2023","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","304","","","","0"
"2023/2024","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","317","","","","0"
"2024/2025","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","313","","","","0"
"2000/2001","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","352","","","","0"
"2001/2002","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","336","","","","0"
"2002/2003","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","345","","","","0"
"2003/2004","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","369","","","","0"
"2004/2005","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","361","","","","0"
"2005/2006","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","342","","","","0"
"2006/2007","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","345","","","","0"
"2007/2008","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","298","","","","0"
"2008/2009","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","353","","","","0"
"2009/2010","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","325","","","","0"
"2010/2011","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","347","","","","0"
"2011/2012","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","366","","","","0"
"2012/2013","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","348","","","","0"
"2013/2014","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","367","","","","0"
"2014/2015","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","356","","","","0"
"2015/2016","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","404","","","","0"
"2016/2017","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","379","","","","0"
"2017/2018","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","442","","","","0"
"2018/2019","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","442","","","","0"
"2019/2020","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","416","","","","0"
"2020/2021","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","495","","","","0"
"2021/2022","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","525","","","","0"
"2022/2023","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","577","","","","0"
"2023/2024","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","564","","","","0"
"2024/2025","Canada","2021A000011124","Women+","20 to 24 years","Persons","249","units","0","v470903","1.3.32","591","","","","0"
"2000/2001","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","376","","","","0"
"2001/2002","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","332","","","","0"
"2002/2003","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","373","","","","0"
"2003/2004","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","381","","","","0"
"2004/2005","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","344","","","","0"
"2005/2006","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","400","","","","0"
"2006/2007","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","357","","","","0"
"2007/2008","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","425","","","","0"
"2008/2009","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","376","","","","0"
"2009/2010","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","409","","","","0"
"2010/2011","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","388","","","","0"
"2011/2012","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","424","","","","0"
"2012/2013","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","390","","","","0"
"2013/2014","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","455","","","","0"
"2014/2015","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","478","","","","0"
"2015/2016","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","466","","","","0"
"2016/2017","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","471","","","","0"
"2017/2018","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","580","","","","0"
"2018/2019","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","572","","","","0"
"2019/2020","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","567","","","","0"
"2020/2021","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","711","","","","0"
"2021/2022","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","754","","","","0"
"2022/2023","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","739","","","","0"
"2023/2024","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","775","","","","0"
"2024/2025","Canada","2021A000011124","Women+","25 to 29 years","Persons","249","units","0","v470921","1.3.38","791","","","","0"
"2000/2001","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","546","","","","0"
"2001/2002","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","551","","","","0"
"2002/2003","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","496","","","","0"
"2003/2004","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","551","","","","0"
"2004/2005","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","495","","","","0"
"2005/2006","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","515","","","","0"
"2006/2007","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","459","","","","0"
"2007/2008","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","491","","","","0"
"2008/2009","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","513","","","","0"
"2009/2010","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","509","","","","0"
"2010/2011","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","506","","","","0"
"2011/2012","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","546","","","","0"
"2012/2013","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","562","","","","0"
"2013/2014","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","547","","","","0"
"2014/2015","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","617","","","","0"
"2015/2016","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","578","","","","0"
"2016/2017","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","681","","","","0"
"2017/2018","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","652","","","","0"
"2018/2019","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","712","","","","0"
"2019/2020","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","741","","","","0"
"2020/2021","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","857","","","","0"
"2021/2022","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","921","","","","0"
"2022/2023","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","1021","","","","0"
"2023/2024","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","1024","","","","0"
"2024/2025","Canada","2021A000011124","Women+","30 to 34 years","Persons","249","units","0","v470942","1.3.44","1066","","","","0"
"2000/2001","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1030","","","","0"
"2001/2002","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","990","","","","0"
"2002/2003","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","942","","","","0"
"2003/2004","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","908","","","","0"
"2004/2005","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","826","","","","0"
"2005/2006","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","822","","","","0"
"2006/2007","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","773","","","","0"
"2007/2008","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","785","","","","0"
"2008/2009","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","802","","","","0"
"2009/2010","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","765","","","","0"
"2010/2011","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","717","","","","0"
"2011/2012","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","706","","","","0"
"2012/2013","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","675","","","","0"
"2013/2014","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","700","","","","0"
"2014/2015","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","747","","","","0"
"2015/2016","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","776","","","","0"
"2016/2017","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","747","","","","0"
"2017/2018","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","864","","","","0"
"2018/2019","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","894","","","","0"
"2019/2020","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","905","","","","0"
"2020/2021","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1175","","","","0"
"2021/2022","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1221","","","","0"
"2022/2023","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1235","","","","0"
"2023/2024","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1217","","","","0"
"2024/2025","Canada","2021A000011124","Women+","35 to 39 years","Persons","249","units","0","v470963","1.3.50","1243","","","","0"
"2000/2001","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1456","","","","0"
"2001/2002","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1552","","","","0"
"2002/2003","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1545","","","","0"
"2003/2004","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1517","","","","0"
"2004/2005","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1447","","","","0"
"2005/2006","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1495","","","","0"
"2006/2007","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1442","","","","0"
"2007/2008","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1383","","","","0"
"2008/2009","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1372","","","","0"
"2009/2010","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1283","","","","0"
"2010/2011","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1220","","","","0"
"2011/2012","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1163","","","","0"
"2012/2013","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1186","","","","0"
"2013/2014","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1107","","","","0"
"2014/2015","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1182","","","","0"
"2015/2016","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1117","","","","0"
"2016/2017","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1169","","","","0"
"2017/2018","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1129","","","","0"
"2018/2019","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1143","","","","0"
"2019/2020","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1163","","","","0"
"2020/2021","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1337","","","","0"
"2021/2022","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1417","","","","0"
"2022/2023","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1507","","","","0"
"2023/2024","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1497","","","","0"
"2024/2025","Canada","2021A000011124","Women+","40 to 44 years","Persons","249","units","0","v470981","1.3.56","1545","","","","0"
"2000/2001","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2136","","","","0"
"2001/2002","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2241","","","","0"
"2002/2003","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2284","","","","0"
"2003/2004","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2352","","","","0"
"2004/2005","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2320","","","","0"
"2005/2006","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2377","","","","0"
"2006/2007","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2440","","","","0"
"2007/2008","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2536","","","","0"
"2008/2009","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2397","","","","0"
"2009/2010","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2356","","","","0"
"2010/2011","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2332","","","","0"
"2011/2012","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2260","","","","0"
"2012/2013","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2151","","","","0"
"2013/2014","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2009","","","","0"
"2014/2015","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1933","","","","0"
"2015/2016","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1807","","","","0"
"2016/2017","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1892","","","","0"
"2017/2018","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1873","","","","0"
"2018/2019","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1776","","","","0"
"2019/2020","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1766","","","","0"
"2020/2021","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1914","","","","0"
"2021/2022","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1989","","","","0"
"2022/2023","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2010","","","","0"
"2023/2024","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","1974","","","","0"
"2024/2025","Canada","2021A000011124","Women+","45 to 49 years","Persons","249","units","0","v471002","1.3.62","2013","","","","0"
"2000/2001","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3084","","","","0"
"2001/2002","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3011","","","","0"
"2002/2003","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3068","","","","0"
"2003/2004","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3214","","","","0"
"2004/2005","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3217","","","","0"
"2005/2006","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3270","","","","0"
"2006/2007","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3279","","","","0"
"2007/2008","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3504","","","","0"
"2008/2009","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3417","","","","0"
"2009/2010","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3435","","","","0"
"2010/2011","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3543","","","","0"
"2011/2012","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3444","","","","0"
"2012/2013","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3379","","","","0"
"2013/2014","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3424","","","","0"
"2014/2015","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3448","","","","0"
"2015/2016","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3522","","","","0"
"2016/2017","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3406","","","","0"
"2017/2018","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3190","","","","0"
"2018/2019","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3089","","","","0"
"2019/2020","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3004","","","","0"
"2020/2021","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","2953","","","","0"
"2021/2022","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","2975","","","","0"
"2022/2023","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","3019","","","","0"
"2023/2024","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","2882","","","","0"
"2024/2025","Canada","2021A000011124","Women+","50 to 54 years","Persons","249","units","0","v471020","1.3.68","2848","","","","0"
"2000/2001","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","3654","","","","0"
"2001/2002","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","3764","","","","0"
"2002/2003","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4057","","","","0"
"2003/2004","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4176","","","","0"
"2004/2005","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4256","","","","0"
"2005/2006","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4285","","","","0"
"2006/2007","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4487","","","","0"
"2007/2008","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4520","","","","0"
"2008/2009","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4592","","","","0"
"2009/2010","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4450","","","","0"
"2010/2011","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4586","","","","0"
"2011/2012","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4722","","","","0"
"2012/2013","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4860","","","","0"
"2013/2014","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5048","","","","0"
"2014/2015","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5108","","","","0"
"2015/2016","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5181","","","","0"
"2016/2017","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5156","","","","0"
"2017/2018","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5176","","","","0"
"2018/2019","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5152","","","","0"
"2019/2020","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5119","","","","0"
"2020/2021","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5393","","","","0"
"2021/2022","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5224","","","","0"
"2022/2023","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","5101","","","","0"
"2023/2024","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4753","","","","0"
"2024/2025","Canada","2021A000011124","Women+","55 to 59 years","Persons","249","units","0","v471041","1.3.74","4545","","","","0"
"2000/2001","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","4772","","","","0"
"2001/2002","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","4722","","","","0"
"2002/2003","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5085","","","","0"
"2003/2004","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5256","","","","0"
"2004/2005","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5211","","","","0"
"2005/2006","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5266","","","","0"
"2006/2007","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5506","","","","0"
"2007/2008","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5575","","","","0"
"2008/2009","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","5775","","","","0"
"2009/2010","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6047","","","","0"
"2010/2011","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6144","","","","0"
"2011/2012","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6253","","","","0"
"2012/2013","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6194","","","","0"
"2013/2014","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6321","","","","0"
"2014/2015","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6831","","","","0"
"2015/2016","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6832","","","","0"
"2016/2017","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7052","","","","0"
"2017/2018","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7230","","","","0"
"2018/2019","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","6997","","","","0"
"2019/2020","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7507","","","","0"
"2020/2021","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7503","","","","0"
"2021/2022","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","8143","","","","0"
"2022/2023","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","8162","","","","0"
