"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","787313","","","","0"
"2012","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","843119","","","","0"
"2013","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","891900","","","","0"
"2014","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","934317","","","","0"
"2015","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","976629","","","","0"
"2016","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1011407","","","","0"
"2017","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1024351","","","","0"
"2018","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1044562","","","","0"
"2019","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1076727","","","","0"
"2020","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1112742","","","","0"
"2021","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1146615","","","","0"
"2022","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1186709","","","","0"
"2023","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1224912","","","","0"
"2024","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1256636","","","","0"
"2025","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v466937","1.3.85","1282485","","","","0"
"2000","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","546211","","","","0"
"2001","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","550110","","","","0"
"2002","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","554012","","","","0"
"2003","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","556027","","","","0"
"2004","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","555938","","","","0"
"2005","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","555492","","","","0"
"2006","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","556477","","","","0"
"2007","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","557928","","","","0"
"2008","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","563765","","","","0"
"2009","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","576572","","","","0"
"2010","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","590519","","","","0"
"2011","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","610296","","","","0"
"2012","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","629963","","","","0"
"2013","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","656006","","","","0"
"2014","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","682694","","","","0"
"2015","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","708093","","","","0"
"2016","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","739958","","","","0"
"2017","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","796059","","","","0"
"2018","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","843808","","","","0"
"2019","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","886576","","","","0"
"2020","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","928438","","","","0"
"2021","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","960825","","","","0"
"2022","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","975078","","","","0"
"2023","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","998266","","","","0"
"2024","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","1032360","","","","0"
"2025","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v466940","1.3.86","1070648","","","","0"
"2000","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","470473","","","","0"
"2001","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","475799","","","","0"
"2002","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","478396","","","","0"
"2003","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","482126","","","","0"
"2004","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","482994","","","","0"
"2005","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","486198","","","","0"
"2006","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","490142","","","","0"
"2007","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","495025","","","","0"
"2008","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","498701","","","","0"
"2009","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","500210","","","","0"
"2010","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","501977","","","","0"
"2011","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","503244","","","","0"
"2012","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","504855","","","","0"
"2013","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","510411","","","","0"
"2014","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","520840","","","","0"
"2015","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","530696","","","","0"
"2016","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","546238","","","","0"
"2017","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","567952","","","","0"
"2018","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","593029","","","","0"
"2019","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","619856","","","","0"
"2020","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","644683","","","","0"
"2021","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","674368","","","","0"
"2022","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","727208","","","","0"
"2023","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","773111","","","","0"
"2024","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","814850","","","","0"
"2025","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v466943","1.3.87","855590","","","","0"
"2000","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","310956","","","","0"
"2001","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","327204","","","","0"
"2002","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","344877","","","","0"
"2003","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","361357","","","","0"
"2004","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","376834","","","","0"
"2005","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","385285","","","","0"
"2006","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","391593","","","","0"
"2007","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","393706","","","","0"
"2008","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","397240","","","","0"
"2009","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","399478","","","","0"
"2010","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","404429","","","","0"
"2011","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","410233","","","","0"
"2012","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","414435","","","","0"
"2013","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","416467","","","","0"
"2014","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","417558","","","","0"
"2015","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","417342","","","","0"
"2016","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","418897","","","","0"
"2017","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","422145","","","","0"
"2018","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","429102","","","","0"
"2019","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","440860","","","","0"
"2020","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","453316","","","","0"
"2021","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","470137","","","","0"
"2022","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","487205","","","","0"
"2023","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","507184","","","","0"
"2024","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","529892","","","","0"
"2025","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v466946","1.3.88","552320","","","","0"
"2000","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","186940","","","","0"
"2001","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","191972","","","","0"
"2002","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","196683","","","","0"
"2003","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","199896","","","","0"
"2004","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","203928","","","","0"
"2005","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","214453","","","","0"
"2006","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","229161","","","","0"
"2007","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","242538","","","","0"
"2008","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","254649","","","","0"
"2009","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","266138","","","","0"
"2010","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","272893","","","","0"
"2011","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","277216","","","","0"
"2012","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","281236","","","","0"
"2013","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","285088","","","","0"
"2014","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","287293","","","","0"
"2015","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","290057","","","","0"
"2016","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","295336","","","","0"
"2017","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","300712","","","","0"
"2018","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","304281","","","","0"
"2019","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","307125","","","","0"
"2020","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","309201","","","","0"
"2021","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","311961","","","","0"
"2022","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","314596","","","","0"
"2023","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","320395","","","","0"
"2024","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","329984","","","","0"
"2025","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v466949","1.3.89","340918","","","","0"
"2000","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","74630","","","","0"
"2001","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","78248","","","","0"
"2002","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","81913","","","","0"
"2003","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","86061","","","","0"
"2004","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","90362","","","","0"
"2005","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","94491","","","","0"
"2006","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","98370","","","","0"
"2007","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","101339","","","","0"
"2008","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","104118","","","","0"
"2009","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","107987","","","","0"
"2010","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","116670","","","","0"
"2011","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","125180","","","","0"
"2012","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","133574","","","","0"
"2013","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","140451","","","","0"
"2014","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","146967","","","","0"
"2015","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","149941","","","","0"
"2016","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","154175","","","","0"
"2017","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","156201","","","","0"
"2018","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","158776","","","","0"
"2019","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","161647","","","","0"
"2020","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","164817","","","","0"
"2021","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","170675","","","","0"
"2022","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","173741","","","","0"
"2023","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","175446","","","","0"
"2024","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","176623","","","","0"
"2025","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31226550","1.3.126","178472","","","","0"
"2000","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","18950","","","","0"
"2001","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","19848","","","","0"
"2002","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","20771","","","","0"
"2003","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","21928","","","","0"
"2004","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","22657","","","","0"
"2005","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","23778","","","","0"
"2006","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","25459","","","","0"
"2007","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","27031","","","","0"
"2008","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","28845","","","","0"
"2009","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","30640","","","","0"
"2010","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","32469","","","","0"
"2011","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","33806","","","","0"
"2012","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","35239","","","","0"
"2013","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","36602","","","","0"
"2014","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","38369","","","","0"
"2015","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","41369","","","","0"
"2016","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","45268","","","","0"
"2017","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","48363","","","","0"
"2018","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","50399","","","","0"
"2019","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","52258","","","","0"
"2020","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","53038","","","","0"
"2021","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","54069","","","","0"
"2022","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","55677","","","","0"
"2023","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","57254","","","","0"
"2024","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","59219","","","","0"
"2025","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31226556","1.3.132","61529","","","","0"
"2000","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","2879","","","","0"
"2001","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3002","","","","0"
"2002","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3197","","","","0"
"2003","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3298","","","","0"
"2004","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3392","","","","0"
"2005","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3500","","","","0"
"2006","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3734","","","","0"
"2007","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","3873","","","","0"
"2008","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4066","","","","0"
"2009","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4270","","","","0"
"2010","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","4616","","","","0"
"2011","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5089","","","","0"
"2012","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5564","","","","0"
"2013","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","5817","","","","0"
"2014","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","6411","","","","0"
"2015","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","6651","","","","0"
"2016","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7237","","","","0"
"2017","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7353","","","","0"
"2018","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7514","","","","0"
"2019","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","7979","","","","0"
"2020","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","8199","","","","0"
"2021","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","8756","","","","0"
"2022","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9285","","","","0"
"2023","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9441","","","","0"
"2024","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","9845","","","","0"
"2025","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31226562","1.3.138","10076","","","","0"
"2000","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","37.7","","","","1"
"2001","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","38.1","","","","1"
"2002","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","38.5","","","","1"
"2003","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","38.9","","","","1"
"2004","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","39.2","","","","1"
"2005","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","39.6","","","","1"
"2006","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","39.9","","","","1"
"2007","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","40.1","","","","1"
"2008","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","40.3","","","","1"
"2009","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","40.4","","","","1"
"2010","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","40.6","","","","1"
"2011","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","40.8","","","","1"
"2012","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.0","","","","1"
"2013","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.2","","","","1"
"2014","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.4","","","","1"
"2015","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.6","","","","1"
"2016","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.7","","","","1"
"2017","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.8","","","","1"
"2018","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.8","","","","1"
"2019","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.8","","","","1"
"2020","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.9","","","","1"
"2021","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","42.2","","","","1"
"2022","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","42.0","","","","1"
"2023","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.7","","","","1"
"2024","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.5","","","","1"
"2025","Canada","2021A000011124","Women+","Median age","Years","308","units","0","v466691","1.3.105","41.7","","","","1"


